Area Maximum,Valid Landslide,Latitude,Longitude,X Coordinate,Y Coordinate
225,1,-36.953185,174.577327,1740435.32,5909158.71
46,1,-36.967945,174.588889,1741437.5,5907504.07
1.1,1,-36.856906,174.465369,1730630.71,5919999.21
1.1,1,-36.857215,174.46543,1730635.6700000002,5919964.819999999
46,1,-36.857365,174.473113,1731320.32,5919937.71
225,1,-36.878672,174.499508,1733636.3,5917537.21
5.382,1,-37.030683,174.497583,1733199.6500000001,5900675.31
225,1,-36.856006,174.432113,1727667.3900000001,5920144.06
5.382,1,-36.997547,174.477796,1731496.76,5904379.1
225,1,-36.983429,174.47987,1731705.6500000001,5905942.51
225,1,-36.581531,174.459225,1730548.24,5950557.29
46,1,-36.582085,174.458709,1730501.1300000001,5950496.5
46,1,-36.583191,174.456523,1730303.75,5950376.76
46,1,-36.583276,174.456637,1730313.75,5950367.22
9,1,-36.583313,174.457828,1730420.27,5950361.430000001
9,1,-36.583375,174.457907,1730427.25,5950354.45
46,1,-36.5835,174.457901,1730426.46,5950340.64
46,1,-36.585464,174.461838,1730775.3900000001,5950117.42
225,1,-36.564701,174.498956,1734132.09,5952369.58
225,1,-36.588414,174.526386,1736545.03,5949700.34
225,1,-36.593587,174.543121,1738032.96,5949102.51
9,1,-36.592668,174.544654,1738171.74,5949202.3
9,1,-36.592647,174.544729,1738178.52,5949204.53
9,1,-36.5926,174.544871,1738191.33,5949209.58
225,1,-36.593215,174.54494,1738196.37,5949141.21
46,1,-36.593263,174.545856,1738278.22,5949134.52
46,1,-36.593006,174.546401,1738327.48,5949162.25
46,1,-36.592726999999996,174.5464,1738327.87,5949193.29
46,1,-36.593315,174.546477,1738333.6900000002,5949127.92
46,1,-36.59326,174.546415,1738328.26,5949134.13
46,1,-36.593514,174.54595,1738286.1700000002,5949106.59
46,1,-36.593591,174.546049,1738294.9,5949097.859999999
9,1,-36.593613,174.54644,1738329.81,5949094.95
46,1,-36.593699,174.5464,1738326.1300000001,5949085.44
46,1,-36.593636,174.546668,1738350.1800000002,5949092.04
9,1,-36.593365,174.546135,1738303.05,5949122.88
9,1,-36.593417,174.545872,1738279.3800000001,5949117.45
9,1,-36.593516,174.546618,1738345.91,5949105.42
46,1,-36.593605,174.547309,1738407.59,5949094.56
9,1,-36.593679,174.547217,1738399.25,5949086.41
46,1,-36.593942,174.547858,1738456.08,5949056.35
1.1,1,-36.593523,174.54431400000001,1738139.83,5949107.94
46,1,-36.593142,174.544447,1738152.44,5949150.03
225,1,-36.592785,174.543675,1738083.97,5949190.76
46,1,-36.593524,174.541647,1737901.26,5949111.63
46,1,-36.593484,174.541523,1737890.24,5949116.33
225,1,-36.587244,174.545081,1738219.6300000001,5949803.42
225,1,-36.587261,174.546034,1738304.8800000001,5949800.159999999
46,1,-36.587175,174.544192,1738140.24,5949812.38
46,1,-36.591428,174.550571,1738703.29,5949331.33
225,1,-36.593611,174.562761,1739789.8800000001,5949071.46
225,1,-36.593718,174.562904,1739802.5,5949059.430000001
46,1,-36.593838,174.562955,1739806.84,5949046.07
46,1,-36.592871,174.550646,1738707.41,5949171.2
225,1,-36.593205,174.549936,1738643.32,5949135.109999999
46,1,-36.592977,174.549848,1738635.83,5949160.55
225,1,-36.517986,174.68041,1750461.07,5957283.63
225,1,-36.936544,175.051049,1782656.75,5910201.85
225,1,-36.934561,175.052573,1782797.25,5910418.930000001
225,1,-36.517902,174.680594,1750477.75,5957292.72
46,1,-36.517771,174.68003,1750427.53,5957308.1
46,1,-36.517876,174.680072,1750431.09,5957296.38
225,1,-36.520211,174.682728,1750664.31,5957033.18
46,1,-36.520713,174.68274,1750664.45,5956977.44
46,1,-36.521047,174.684221,1750796.42,5956938.1
46,1,-36.519891,174.686274,1750982.51,5957063.159999999
225,1,-36.519949,174.685794,1750939.3800000001,5957057.46
46,1,-36.519784,174.685864,1750946.03,5957075.64
9,1,-36.519676,174.685209,1750887.57,5957088.659999999
225,1,-36.518745,174.688197,1751156.94,5957187.22
225,1,-36.519636,174.687207,1751066.51,5957089.92
9,1,-36.519792,174.686693,1751020.22,5957073.470000001
9,1,-36.51986,174.687316,1751075.83,5957064.970000001
9,1,-36.519494,174.687378,1751082.1600000001,5957105.38
225,1,-36.517763,174.723243,1754297.09,5957240.53
46,1,-36.518195,174.709434,1753059.6700000002,5957214.6899999995
46,1,-36.518133,174.709547,1753069.92,5957221.35
46,1,-36.518115,174.709664,1753080.45,5957223.23
46,1,-36.518181,174.70933,1753050.37,5957216.44
46,1,-36.518155,174.708729,1752996.6600000001,5957220.25
5.382,1,-36.516473,174.710455,1753154.47,5957404.09
46,1,-36.519367,174.704471,1752612.92,5957092.56
1.1,1,-36.519329,174.704155,1752584.77,5957097.26
225,1,-36.520166,174.70156,1752350.75,5957008.52
1.1,1,-36.520547,174.703139,1752491.34,5956963.71
1.1,1,-36.520127,174.702596,1752443.6,5957011.159999999
225,1,-36.531366,174.676596,1750093.7,5955805.29
46,1,-36.53164,174.676438,1750079.05,5955775.09
46,1,-36.531531,174.676537,1750088.09,5955787.02
46,1,-36.531568,174.676687,1750101.48,5955782.68
225,1,-36.524418,174.681686,1750562.9,5956568.05
46,1,-36.521479,174.692271,1751516.41,5956877.56
46,1,-36.52141,174.692025,1751494.53,5956885.52
46,1,-36.521929,174.692027,1751493.6300000001,5956828.01
46,1,-36.521962,174.691896,1751481.87,5956824.58
9,1,-36.521903,174.691557,1751451.6700000002,5956831.63
9,1,-36.522036,174.69169,1751463.24,5956816.619999999
9,1,-36.521998,174.691747,1751468.49,5956820.78
46,1,-36.522059,174.692413,1751527.99,5956813
46,1,-36.522192,174.692751,1751558.01,5956797.63
46,1,-36.522117,174.692085,1751498.51,5956807.04
46,1,-36.522309,174.692259,1751513.7,5956785.51
46,1,-36.522379,174.692378,1751524.1900000002,5956777.56
46,1,-36.522232,174.691908,1751482.41,5956794.56
46,1,-36.522087,174.691422,1751439.1900000002,5956811.38
46,1,-36.521885,174.693246,1751602.95,5956831
46,1,-36.521923,174.693183,1751597.1600000001,5956826.84
46,1,-36.519902,174.69793,1752026.22,5957043.58
225,1,-36.520218,174.698264,1752055.51,5957007.95
46,1,-36.519821,174.695793,1751834.97,5957055.88
46,1,-36.519942,174.695584,1751816.07,5957042.7700000005
46,1,-36.520343,174.695913,1751844.74,5956997.83
46,1,-36.520126,174.695975,1751850.7,5957021.79
46,1,-36.520485,174.695809,1751835.1500000001,5956982.18
46,1,-36.52064,174.695714,1751826.29,5956965.18
9,1,-36.519982,174.696439,1751892.57,5957037.07
9,1,-36.520037,174.696526,1751900.21,5957030.79
225,1,-36.520197,174.696542,1751901.3,5957012.970000001
46,1,-36.520068,174.69668,1751913.96,5957027.08
46,1,-36.519312,174.696409,1751891.1700000002,5957111.35
46,1,-36.519375,174.696629,1751910.7,5957104.03
46,1,-36.519402,174.696468,1751896.23,5957101.319999999
46,1,-36.519709,174.69621,1751872.54,5957067.68
46,1,-36.519548,174.696519,1751900.57,5957085.04
46,1,-36.519588,174.696666,1751913.59,5957080.34
225,1,-36.519516,174.696226,1751874.35,5957089.02
46,1,-36.519221,174.696165,1751869.47,5957121.930000001
46,1,-36.51929,174.696178,1751870.55,5957114.159999999
225,1,-36.519828,174.696303,1751880.6800000002,5957054.3
46,1,-36.519502,174.696005,1751854.6400000001,5957091.01
46,1,-36.519389,174.695886,1751844.1500000001,5957103.67
46,1,-36.519418,174.695957,1751850.48,5957100.41
46,1,-36.519343,174.695832,1751839.45,5957108.91
46,1,-36.519272,174.695861,1751842.1600000001,5957116.6899999995
225,1,-36.520256,174.694204,1751691.8800000001,5957010.17
46,1,-36.518015,174.695964,1751853.82,5957256.03
225,1,-36.51717,174.68994,1751316.08,5957359.2
46,1,-37.117272,175.135137,1789695.95,5889984.649999999
46,1,-37.136067,175.087997,1785461.3900000001,5887992.49
46,1,-37.135069,175.086865,1785363.31,5888105.39
46,1,-37.069243,174.98335,1776320.21,5895606.319999999
46,1,-36.964002,175.180797,1794143.27,5906898.72
225,1,-36.965275,175.182735,1794312.55,5906753.44
225,1,-36.965334,175.181414,1794194.79,5906749.6
225,1,-36.964342,175.180778,1794140.71,5906860.96
225,1,-36.964515,175.18093,1794153.83,5906841.44
225,1,-36.964212,175.182063,1794255.43,5906872.8
46,1,-36.967071,175.18296900000001,1794328.87,5906553.75
46,1,-36.967754,175.143278,1790793.37,5906558.25
46,1,-36.96057,175.165777,1792814.59,5907310.04
9,1,-36.961401,175.182477,1794299.44,5907183.8
46,1,-36.977789,175.172022,1793327.12,5905386.83
46,1,-36.975643,175.158744,1792150.48,5905651.8
46,1,-36.510196,174.625174,1745529.58,5958232.79
225,1,-36.510188,174.623703,1745397.87,5958235.9
46,1,-36.510208,174.624006,1745424.98,5958233.159999999
225,1,-36.514029,174.65121,1747853.92,5957767.88
46,1,-36.507531,174.666302,1749217.87,5958465.48
225,1,-36.506867,174.667057,1749286.74,5958537.99
9,1,-36.292115,174.4406,1729361.48,5982688.22
2,1,-36.292353,174.440509,1729352.85,5982661.970000001
46,1,-36.293607,174.440469,1729347.2,5982522.91
46,1,-36.293182,174.44116,1729410,5982569.1
9,1,-36.293281,174.441173,1729410.99,5982558.13
2,1,-36.292845,174.439552,1729266.12,5982608.64
225,1,-36.687882,174.595114,1742510.3,5938565.56
46,1,-36.542898,174.644446,1747193.46,5954575.57
46,1,-36.542149,174.646986,1747422.22,5954654.819999999
46,1,-36.542553,174.651746,1747847.61,5954602.63
9,1,-36.542398,174.654428,1748087.93,5954615.72
46,1,-36.542555,174.655738,1748204.93,5954596.28
46,1,-36.542353,174.65738,1748352.34,5954616.2
46,1,-36.543937,174.659298,1748520.95,5954437.470000001
9,1,-36.539155,174.666516,1749176.31,5954956.8
1.1,1,-36.548762,174.647915,1747492.8800000001,5953919.67
46,1,-36.50212,174.254742,1712368.3800000001,5959624.819999999
46,1,-36.502075,174.255295,1712417.97,5959629.14
46,1,-36.502011,174.255602,1712445.55,5959635.91
46,1,-36.507445,174.26164,1712978.35,5959025.98
46,1,-36.509433,174.260971,1712915.58,5958806.25
225,1,-36.514272,174.268681,1713598.94,5958260.39
225,1,-36.514229,174.268745,1713604.78,5958265.03
225,1,-36.982388,174.553953,1738301.2,5905952.970000001
46,1,-36.563757,174.640867,1746833.57,5952266.95
46,1,-36.564196,174.639544,1746714.32,5952220.31
9,1,-36.564629,174.639478,1746707.6600000001,5952172.35
9,1,-36.564299,174.63879,1746646.71,5952209.99
46,1,-36.566415,174.646316,1747316.21,5951963.8
46,1,-36.567123,174.646706,1747349.78,5951884.619999999
225,1,-36.566160000000004,174.648468,1747509.21,5951988.79
225,1,-36.566566,174.650394,1747680.81,5951940.8
46,1,-36.566242,174.650874,1747724.44,5951975.970000001
9,1,-36.563472,174.652615,1747885.53,5952280.63
46,1,-36.575555,174.652845,1747883.06,5950939.74
46,1,-36.576448,174.654462,1748026.02,5950838.21
46,1,-36.924791,175.012427,1779244.35,5911579.17
9,1,-36.924733,175.012569,1779257.22,5911585.35
2,1,-36.924133,175.012435,1779246.6900000002,5911652.22
225,1,-36.938476,175.015771,1779510.1300000001,5910054.53
46,1,-36.937079,175.017506,1779667.92,5910206.31
9,1,-36.936586,175.017922,1779706.2,5910260.14
9,1,-36.936517,175.017613,1779678.79,5910268.41
46,1,-37.176095,174.933031,1771604.95,5883842.99
46,1,-36.704158,174.717397,1753403.83,5936571.18
800,1,-36.853101,174.792299,1759785.3900000001,5919924.26
3.5,1,-36.941797,174.625725,1744766.24,5910349.7
100,1,-36.925666,174.710566,1752353.86,5912007.149999999
6.6,1,-36.803823,174.733379,1754631.32,5925488.359999999
6.6,1,-36.803823,174.733379,1754631.32,5925488.359999999
3.5,1,-36.935427,174.626179,1744818.6900000002,5911055.76
180,1,-36.868638,174.556928,1738772.11,5918568.51
600,1,-36.944771,174.646472,1746608.1400000001,5909988.04
600,1,-36.944771,174.646472,1746608.1400000001,5909988.04
4,1,-36.906058,174.677998,1749491.11,5914234.09
20,1,-36.906044,174.678031,1749494.12,5914235.59
20,1,-36.906044,174.678031,1749494.12,5914235.59
4,1,-36.542706,174.58621,1741980.75,5954684.37
300,1,-36.807419,174.690856,1750830.56,5925157.25
300,1,-36.807419,174.690856,1750830.56,5925157.25
180,1,-37.133864,174.70653,1751579.83,5888914.52
800,1,-36.938192,174.629223,1745084.6,5910744.39
1.1,1,-36.944683,174.663084,1748087.59,5909972.119999999
15,1,-37.009631,174.60116,1742452.1,5902860.9
70,1,-36.865872,174.797044,1760181.76,5918499.38
NA,0,-36.72675557145849,174.90136127447707,NA,NA
NA,0,-36.74212862411514,174.76776604423299,NA,NA
NA,0,-36.999697051104164,174.7445962073654,NA,NA
NA,0,-37.03983388477937,174.6086576527357,NA,NA
NA,0,-36.951037869881844,174.83421003421768,NA,NA
NA,0,-36.93882864862681,174.6465153814666,NA,NA
NA,0,-36.989856016449636,174.87321879960595,NA,NA
NA,0,-36.73372357878834,174.80855025475844,NA,NA
NA,0,-36.67298402041197,174.7989285398647,NA,NA
NA,0,-37.04924378581345,174.64465951420365,NA,NA
NA,0,-36.87991640409455,174.94095946218818,NA,NA
NA,0,-36.96777540687472,174.67085742991418,NA,NA
NA,0,-36.710437703691426,174.74670068755745,NA,NA
NA,0,-36.84181928718463,174.69732290994375,NA,NA
NA,0,-36.65640637194738,174.64597576590253,NA,NA
NA,0,-36.751509070582685,174.90516061879694,NA,NA
NA,0,-36.86180232688785,174.60444761965425,NA,NA
NA,0,-36.90379076031968,174.85431002512573,NA,NA
NA,0,-36.82171462224797,174.69883351031692,NA,NA
NA,0,-36.832467755582186,174.93427422516046,NA,NA
NA,0,-36.89460597941652,174.72887002112344,NA,NA
NA,0,-37.04403474060819,174.75240519972516,NA,NA
NA,0,-36.668467294704165,174.8312766313925,NA,NA
NA,0,-36.86358135854825,174.71659251613542,NA,NA
NA,0,-36.747275821492074,174.78852760255336,NA,NA
NA,0,-36.970046626217666,174.939773581773,NA,NA
NA,0,-36.98143614064902,174.93151079839095,NA,NA
NA,0,-36.866442855075,174.7936736739613,NA,NA
NA,0,-36.93295639995486,174.72022827560082,NA,NA
NA,0,-36.9598484559916,174.62658629560843,NA,NA
NA,0,-36.81171942772344,174.95822966586798,NA,NA
NA,0,-36.831158951483665,174.76132668456063,NA,NA
NA,0,-36.897197985835376,174.8694955569133,NA,NA
NA,0,-36.95860317014158,174.8759571221098,NA,NA
NA,0,-36.9972445813939,174.57853974657132,NA,NA
NA,0,-37.02583913495764,174.86525523098183,NA,NA
NA,0,-36.80114802578464,174.817213033922,NA,NA
NA,0,-36.808669809810816,174.8305870567821,NA,NA
NA,0,-36.854588255472486,174.88971413992343,NA,NA
NA,0,-36.848901752289386,174.91280905403195,NA,NA
NA,0,-36.82081914721057,174.83044621501116,NA,NA
NA,0,-36.848686444200574,174.86302737774326,NA,NA
NA,0,-36.85556737948209,174.75895881339906,NA,NA
NA,0,-36.97929903091863,174.88877008235082,NA,NA
NA,0,-37.03306586239487,174.7751268882677,NA,NA
NA,0,-36.684023190289736,174.84368199635296,NA,NA
NA,0,-36.713041049987076,174.6039469538629,NA,NA
NA,0,-36.9729806534946,174.73902324730528,NA,NA
NA,0,-36.845187021046875,174.61128799919038,NA,NA
NA,0,-37.01746580014006,174.58266870494933,NA,NA
NA,0,-36.83692240295932,174.84994207419453,NA,NA
NA,0,-36.73663314543664,174.8386464531906,NA,NA
NA,0,-37.00433815950528,174.70253197666258,NA,NA
NA,0,-37.01057035978884,174.87957678636533,NA,NA
NA,0,-37.03833005074412,174.57111977361143,NA,NA
NA,0,-36.74908863995224,174.89108117925002,NA,NA
NA,0,-37.03005848173053,174.73965819956734,NA,NA
NA,0,-37.01957604316995,174.7387278227508,NA,NA
NA,0,-36.917627406306565,174.87987228337673,NA,NA
NA,0,-36.83594205854461,174.730944989752,NA,NA
NA,0,-36.873332562018184,174.72730605103075,NA,NA
NA,0,-37.01799792675302,174.92101508978752,NA,NA
NA,0,-36.94834343325347,174.88168332058936,NA,NA
NA,0,-36.93963196678087,174.77952876169235,NA,NA
NA,0,-37.000622605625544,174.58733140224592,NA,NA
NA,0,-36.879353017359975,174.64951296983287,NA,NA
NA,0,-36.849167451355605,174.95592496939003,NA,NA
NA,0,-36.937797418423,174.63056927401573,NA,NA
NA,0,-36.840093473903835,174.7140338830091,NA,NA
NA,0,-36.65709057543427,174.62773549607024,NA,NA
NA,0,-36.813087936956435,174.59532348573208,NA,NA
NA,0,-36.91495004007593,174.75563640877604,NA,NA
NA,0,-36.908843375649305,174.7474424123205,NA,NA
NA,0,-36.84711859216914,174.67754494542257,NA,NA
NA,0,-36.96065146345646,174.6867764811404,NA,NA
NA,0,-36.74005546560511,174.63731033051386,NA,NA
NA,0,-36.69228306496516,174.57442382205278,NA,NA
NA,0,-36.81117243124172,174.63811918025837,NA,NA
NA,0,-36.971384794358165,174.71697137601672,NA,NA
NA,0,-37.023286757618195,174.65579301374032,NA,NA
NA,0,-36.80335987508297,174.9539647405408,NA,NA
NA,0,-36.86056292448193,174.92441337512804,NA,NA
NA,0,-36.83877809299156,174.89215949721634,NA,NA
NA,0,-36.94425160614774,174.88084010438993,NA,NA
NA,0,-36.79295941758901,174.70999922262504,NA,NA
NA,0,-36.68961578421295,174.6070692598261,NA,NA
NA,0,-36.78874999610707,174.66019881092012,NA,NA
NA,0,-36.7298675022088,174.69054343014955,NA,NA
NA,0,-36.73286976227537,174.72998193487524,NA,NA
NA,0,-36.685617866273965,174.69378043109552,NA,NA
NA,0,-36.92858134722337,174.84022244339806,NA,NA
NA,0,-36.89525093240663,174.82205070242284,NA,NA
NA,0,-36.94110454423353,174.80749932484702,NA,NA
NA,0,-36.85551803503186,174.87513561038298,NA,NA
NA,0,-36.99541219295934,174.71984679125248,NA,NA
NA,0,-37.00716821551323,174.64910382147877,NA,NA
NA,0,-36.83924919907004,174.88362860897556,NA,NA
NA,0,-36.908251765463504,174.82614791378379,NA,NA
NA,0,-36.82992979567498,174.95717909228054,NA,NA
NA,0,-36.798479003459214,174.94691934617234,NA,NA
NA,0,-36.8191049749963,174.8676958619058,NA,NA
NA,0,-36.6783740632236,174.72792116081342,NA,NA
NA,0,-36.9639990455471,174.92795216035097,NA,NA
NA,0,-37.00005172099918,174.5810188470781,NA,NA
NA,0,-36.85731459390372,174.63725749155506,NA,NA
NA,0,-37.03850600505248,174.66438432246446,NA,NA
NA,0,-36.75771983452141,174.58662990121172,NA,NA
NA,0,-36.77531247297302,174.63741227131337,NA,NA
NA,0,-36.93822387754918,174.78701940853148,NA,NA
NA,0,-36.753454649914055,174.57968487910927,NA,NA
NA,0,-36.90864363554866,174.80272200856356,NA,NA
NA,0,-36.81008058367297,174.88503461427985,NA,NA
NA,0,-36.91671805176884,174.70347606822847,NA,NA
NA,0,-36.92932556597516,174.67566032525153,NA,NA
NA,0,-36.68257689494639,174.57550990305842,NA,NA
NA,0,-36.755909596104175,174.78203984102234,NA,NA
NA,0,-36.947006557881835,174.917506952621,NA,NA
NA,0,-36.83247102182359,174.7812449910119,NA,NA
NA,0,-36.713723017089066,174.94628101656212,NA,NA
NA,0,-36.99007998108864,174.72547133885323,NA,NA
NA,0,-36.911228430923074,174.65515176815913,NA,NA
NA,0,-36.744225203804675,174.844703122545,NA,NA
NA,0,-36.784666234534235,174.8831300091371,NA,NA
NA,0,-36.98016940355301,174.7781832592003,NA,NA
NA,0,-36.8052055189386,174.86881804767995,NA,NA
NA,0,-36.81602102816105,174.76986541965977,NA,NA
NA,0,-36.69382442133501,174.61691822795197,NA,NA
NA,0,-37.012025263067336,174.62680200742557,NA,NA
NA,0,-36.70446581179276,174.83859696755184,NA,NA
NA,0,-36.88046287251637,174.93792911110444,NA,NA
NA,0,-36.76377180730924,174.95818586977197,NA,NA
NA,0,-37.04735606918112,174.81004348708316,NA,NA
NA,0,-37.010713215079164,174.88376311747356,NA,NA
NA,0,-36.790963034611195,174.89188142161814,NA,NA
NA,0,-36.80674872482196,174.81424678316338,NA,NA
NA,0,-37.01766651105136,174.79859450211748,NA,NA
NA,0,-36.8743650383316,174.71249267676845,NA,NA
NA,0,-36.74731740038842,174.6322342489287,NA,NA
NA,0,-36.704923511762175,174.59036188408732,NA,NA
NA,0,-36.945451848674566,174.77758945500477,NA,NA
NA,0,-36.8368806688115,174.87452329996972,NA,NA
NA,0,-36.831296848412606,174.62971404692158,NA,NA
NA,0,-36.846816850919275,174.71966423526405,NA,NA
NA,0,-36.71489960420877,174.84666092213243,NA,NA
NA,0,-36.82237695623189,174.62082403706387,NA,NA
NA,0,-37.00891901226715,174.58204693444074,NA,NA
NA,0,-36.71267148619518,174.89513235906136,NA,NA
NA,0,-36.96472962489352,174.6767731102556,NA,NA
NA,0,-37.001318079791965,174.59674971982838,NA,NA
NA,0,-36.908399584423755,174.76028122663496,NA,NA
NA,0,-36.8853396772407,174.6953948530741,NA,NA
NA,0,-36.71757235443219,174.85044032953678,NA,NA
NA,0,-36.985626285895705,174.8319505164772,NA,NA
NA,0,-37.04049780173228,174.7918297269754,NA,NA
NA,0,-36.96499626180157,174.74832888826728,NA,NA
NA,0,-36.89751213444397,174.7090120500326,NA,NA
NA,0,-36.800151420384644,174.93848396357146,NA,NA
NA,0,-36.85816371664405,174.57589212659747,NA,NA
NA,0,-36.97722195787355,174.61089305229484,NA,NA
NA,0,-36.92847638670355,174.79055717814714,NA,NA
